17/01/2024,"MOLACORT 0,75 MG",SIMVASTATIN 20 MG (BERNO),BIOMEGA,RENADINAC 50 MG,,,,,,,,,,
17/01/2024,vit b6 (TRIFA),NEW ASTAR 15 GR,PARAMEX,SUPERTETRA,KETOROLAC TAB NULAB,MEXTRIL,MYLANTA TAB,,,,,,,
17/01/2024,FASIDOL SY 60 ML,,,,,,,,,,,,,
17/01/2024,CENDO PROTAGENTA MD,,,,,,,,,,,,,
17/01/2024,SUPERHOID SUPP,TERMOREX SY 60 ML,,,,,,,,,,,,
17/01/2024,"CYCLO HARMONIS 0,5 CC",ASAM MEF (HJ),VIT B1 IPI,NATRIUM DIKLOFENAK 50 MG (NVL),,,,,,,,,,
17/01/2024,CACO3 CAPS,CAPTOPRIL 25 MG (INF),GLIMEPIRIDE 4 (DEXA),ACETYLCYSTEINE 200 MG (INF),METFORMIN 500 MG,,,,,,,,,
17/01/2024,LACTULAX SYR 60 ML,,,,,,,,,,,,,
17/01/2024,SALICYL BEDAK KIMIA FARMA,,,,,,,,,,,,,
17/01/2024,KAKA TUA,NEURALGIN,DEXTRAL TAB,ANDALAN PIL KB,,,,,,,,,,
17/01/2024,DETTOL CAIR 95 ML,BETADINE 15 ML,AMLODIPINE 10 MG (BERNO),BETADINE SALEP 5 GR,"CARBIDU 0,75 MG",COPARCETIN TAB,SALBUTAMOL 2 MG,CETIRIZINE 10 MG (HJ),,,,,,
17/01/2024,DEXTEEM PLUS,RAMAFLU TAB,ULTRAFIX ROL 10 CM X 5 M,KASSA STERIL ONEMED ISI 10,,,,,,,,,,
17/01/2024,GLIKOS 500 MG,LAMBUCID TAB,OMEPRAZOLE 20 MG,GLIMEPIRIDE 3 (DEXA),,,,,,,,,,
17/01/2024,"MELOXICAM 7,5 MG (DEXA)",AKURAT PPTEST,MICROPORE KECIL,GENTAMICIN CR 5 GR (KF),,,,,,,,,,
17/01/2024,ENERVON C 4 TAB,PANADOL EXTRA (MERAH),MINYAK IKAN,TJING TJAU BALSEM KECIL,"MELOXICAM 7,5 MG (DEXA)",MYLANTA TAB,,,,,,,,
17/01/2024,HUFAGRIP FORTE TAB,METFORMIN 500 MG,ANASTAN 500 MG,"CARBIDU 0,75 MG",NEURODEX,,,,,,,,,
17/01/2024,GUANISTREP SY 60 ML,,,,,,,,,,,,,
17/01/2024,AQUADEST OTSU,KANAMYCIN INJ,,,,,,,,,,,,
17/01/2024,NEO RHEUMACYL (20 TABLET),TEOSAL,PARATUSIN TAB,,,,,,,,,,,
17/01/2024,ANTIMO DEWASA,NEURALGIN,ALPARA TAB,,,,,,,,,,,
17/01/2024,TILUNG KAPS,CENDO LFX MD,CENDO HYALUB MD,,,,,,,,,,,
17/01/2024,NEURALGIN,,,,,,,,,,,,,
17/01/2024,OMEGTAMIN,OMETILSON,,,,,,,,,,,,
17/01/2024,BECOM C,LOKEV,SPASMINAL,,,,,,,,,,,
17/01/2024,SABUN ASEPSO REGULER,LERZIN KAPS,,,,,,,,,,,,
17/01/2024,GRATHEOS 50 MG,NEUROBION 5000 TAB,CUSTODIOL,,,,,,,,,,,
17/01/2024,BEROTEC INHALER,HYDRO COCO 250 ML,METYL PRED 4 MG (DEXA),URISPAS 200 MG,COMTUSI FORTE TAB,,,,,,,,,
17/01/2024,VIT B COMPLEX IPI,METFORMIN 500 MG,ACIFAR SALEP,MYLANTA SY 50 ML,,,,,,,,,,
17/01/2024,GLIMEPIRIDE 2 (DEXA),HUFARIZINE TAB,CETIRIZINE 10 MG (NOVELL),ANDALAN PIL KB,,,,,,,,,,
17/01/2024,ALPARA TAB,SALEP 88,MICARDIS 40 MG,GENTAMICIN CR 5 GR (KF),NATRIUM DIKLOFENAK 50 MG (NVL),SALBUTAMOL 2 MG,DEXTEEM PLUS,AMLODIPINE 5 MG (BERNO),,,,,,
17/01/2024,NEUROBION 5000 TAB,ALLUPURINOL 100 MG,SIMVASTATIN 20 MG (BERNO),,,,,,,,,,,
17/01/2024,SIMVASTATIN 10 MG,METFORMIN 500 MG,,,,,,,,,,,,
17/01/2024,ERLAMICETIN TTS MATA,OMEPRAZOLE 20 MG,ELTAZON,GRATHEOS 50 MG,BIOMEGA,,,,,,,,,
17/01/2024,RENOVIT GOLD STRIP,BENOSON CR 5G,CUKA APEL BATU,NATRIUM DIKLOFENAK 50 MG (NVL),PIROXICAM 20 MG (KF),AMLODIPINE 10 MG (BERNO),,,,,,,,
17/01/2024,NEUROPYRON V,RIVANOL 100 ML,KASSA STERIL INDOLAB,"DEXAMETHASONE 0,75 MG HARSEN",AMLODIPINE 10 MG (HJ),PIROXICAM 20 MG,RAMIPRIL 10 MG,,,,,,,
17/01/2024,BERLOSID TAB,ANTANGIN TABLET,MELOXICAM 15 MG (DEXA),ALLUPURINOL 300 MG (BERNO),,,,,,,,,,
17/01/2024,DEXTAMIN STRIP,FRESH CARE CITRUS,,,,,,,,,,,,
17/01/2024,PIROXICAM 20 MG,DEXTEEM PLUS,ANTANGIN TABLET,,,,,,,,,,,
17/01/2024,ERLAMICETIN TTS TELINGA,,,,,,,,,,,,,
17/01/2024,ASAM MEF (ERTTRIMAN),MICONAZOLE CR 10 GR,,,,,,,,,,,,
17/01/2024,PIROXICAM 20 MG,AMBROXOL 30 MG (PROMED),,,,,,,,,,,,
17/01/2024,DEXTAMIN STRIP,METYL PRED 8 MG,TREMENZA TAB,,,,,,,,,,,
17/01/2024,METFORMIN 500 MG,PROKIDS GUMMY,TRIANTA TAB,AMLODIPINE 10 MG (BERNO),ACARBOSE 50 MG,,,,,,,,,
17/01/2024,DECADRYL SYR 60 ML,,,,,,,,,,,,,
17/01/2024,AMLODIPINE 5 MG (HJ),PROVE D3-1000 IU,RENADINAC 50 MG,METFORMIN 500 MG,OMEPRAZOLE 20 MG,PARACETAMOL 500 MG (GEN),,,,,,,,
17/01/2024,HUFAGRIP FORTE TAB,RENADINAC 50 MG,BIOMEGA,"CARBIDU 0,75 MG",,,,,,,,,,
17/01/2024,EYEVIT TAB,MINYAK IKAN,NEUROBION 5000 TAB,DIVOLTAR 50 MG,PAGODA SALEP,,,,,,,,,
17/01/2024,HUFABETAMIN SY 60 ML,ORATEMP KISD SYR FORTE,,,,,,,,,,,,
17/01/2024,URANG ARING HAPPY K,GPU SEREH 100 ML,KASSA STERIL INDOLAB,CETIRIZINE 10 MG (NOVELL),,,,,,,,,,
17/01/2024,MINYAK GANDAPURA 60 ML,ACNOL LOTION,,,,,,,,,,,,
17/01/2024,POLDANMIG,BIOGESIC,CETIRIZINE 10 MG (NULAB),ERLAMICETIN PLUS TTS MATA,ANTASIDA DOEN STRIP,,,,,,,,,
17/01/2024,FG. TROCHES,DEXAMETHASONE GENERIK,PIROXICAM 20 MG,,,,,,,,,,,
17/01/2024,LACTO B,MASKER NEXCARE ISI 2,ZINC PRO SY 60 ML,CEREBROFORT GOLD JERUK 100 ML,,,,,,,,,,
17/01/2024,VOLTADEX 50 MG,,,,,,,,,,,,,
17/01/2024,MICROLAX SUPP 5 ML,DEXTEEM PLUS,FLUCORT N CR 5 GR,,,,,,,,,,,
17/01/2024,HOT IN CREAM DCL 120 GR,MINYAK HERBA SINERGI,NATURE E ADVANCE 16 CAPS,DOLONEUROBION,BIOGESIC,,,,,,,,,
17/01/2024,TOLAK ANGIN BOX,OMEPRAZOLE 20 MG,NEURALGIN,,,,,,,,,,,
17/01/2024,ULTRAFLU,BODREXIN FLU BATUK SYRUP,,,,,,,,,,,,
17/01/2024,ALPARA TAB,ELKANA SY 60 ML,,,,,,,,,,,,
17/01/2024,CALADINE POWDER 60 GR,PHARMATON FORMULA,CURCUMA PLUS GROW JERUK 200 ML,,,,,,,,,,,
17/01/2024,BENOSON N CR 5 GR,CATAFLAM 50 MG,TRIFASTAN 500 MG,PROSTAKUR,,,,,,,,,,
17/01/2024,ALPHAMOL 600 MG,SANMOL SY 60 ML,BYE BYE FEVER ANAK,MADU TJ MURNI 150 GR,,,,,,,,,,
17/01/2024,IBUPROFEN 400 MG,TILUNG KAPS,MEFINTER 500 MG,BAMGETOL,COMBANTRIN CAIR,HUFAGRIP FLU SY 60 ML,BRONEX,VOLTADEX 50 MG,"DEXA-M 0,75 MG",,,,,
17/01/2024,MEFINAL 500 MG,,,,,,,,,,,,,
17/01/2024,AMLODIPINE 5 MG (BERNO),METFORMIN 500 MG,AMLODIPINE 10 MG (BERNO),"MOLACORT 0,75 MG",PIROXICAM 20 MG,,,,,,,,,
17/01/2024,LACTO B,MICROLAX SUPP 5 ML,,,,,,,,,,,,
17/01/2024,SPUIT 20 CC TERUMO,OTTOPAN SY 60 ML,,,,,,,,,,,,
17/01/2024,ASAM MEF (HJ),SCOPMA TAB,,,,,,,,,,,,
17/01/2024,SANMOL SY 60 ML,SILEX SY 100 ML,,,,,,,,,,,,
17/01/2024,BREAST MILK (GEA),,,,,,,,,,,,,
17/01/2024,SUCRALFATE SY 100 ML (COMBIPHAR),TRINORDIOL PIL KB,CAZETIN DROPS,MIXALGIN,AMLODIPINE 10 MG (HJ),,,,,,,,,
17/01/2024,DEGIROL ISI 10,WOODS ANTITUSSIVE 60 ML,NEURALGIN,MOMETASONE FUROATE CR 5 GR,FASIDOL 500 MG,BYE BYE FEVER ANAK,IBUPROFEN 400 MG,DEXTEEM PLUS,,,,,,
17/01/2024,NEW ASTAR 15 GR,CORTIDEX,PARAFLU TAB,,,,,,,,,,,
17/01/2024,OZEN TAB,TERMOREX SY 60 ML,TERMOREX PLUS 60 ML,HISTIGO,AMLODIPINE 5 MG (BERNO),,,,,,,,,
17/01/2024,GIOVAN BIRU 90 ML,,,,,,,,,,,,,
17/01/2024,GIOVAN BIRU 90 ML,,,,,,,,,,,,,
17/01/2024,NEUROBION 5000 TAB,VOLTADEX 50 MG,DULCOLAX ISI 4,PIROCAM 20 MG,"DEXA-M 0,75 MG",HELTISKIN 5 GR,,,,,,,,
17/01/2024,CETIRIZINE 10 MG (NOVELL),HEXILON 4 MG,VENTOLIN INHALER,,,,,,,,,,,
17/01/2024,ANELAT,GLIMEPIRIDE 2 (DEXA),SOLDEXTAM,KETOCONAZOLE TAB (DEXA),,,,,,,,,,
17/01/2024,"MOLACORT 0,75 MG",PIROXICAM 20 MG,V BLOC 6.25 MG,NEUROPYRON V,RENADINAC 50 MG,,,,,,,,,
17/01/2024,CTM GENERIK,PIROTOP CR 5GR,,,,,,,,,,,,
17/01/2024,FLADYSTIN SUPP,SANADRYL EXP SY 60 ML,,,,,,,,,,,,
17/01/2024,PROXONA,GRISEOFULVIN 125 MG (KF),,,,,,,,,,,,
17/01/2024,ZENSODERM CR 10 GR,,,,,,,,,,,,,
17/01/2024,BETADINE FEMININE HYGIENE,COMBANTRIN TAB 250,FASIDOL 500 MG,,,,,,,,,,,
17/01/2024,MOMETASONE FUROATE CR 10 GR,LOMATULL H,SANMOL SY 60 ML,NATURE E 16 CAPS,FOLAVIT 400 MCG,DEGIROL ISI 10,,,,,,,,
17/01/2024,GIOVAN BIRU 90 ML,SKIZON CR 10 GR,,,,,,,,,,,,
17/01/2024,DEXAMETHASONE GENERIK,NEURODEX,LODIA TAB,INFALGIN 500 MG,,,,,,,,,,
17/01/2024,DEXTEEM PLUS,"MELOXICAM 7,5 MG (DEXA)",ESTALEX,"CARBIDU 0,75 MG",MIXALGIN,,,,,,,,,
17/01/2024,PARACETAMOL 500 MG MEF,CETIRIZINE 10 MG (NOVELL),AMLODIPINE 5 MG (BERNO),,,,,,,,,,,
17/01/2024,AMOXAN 500 MG,MEFINAL 500 MG,,,,,,,,,,,,
17/01/2024,PARAMEX NYERI OTOT,ARDIUM 500 MG,FLUCADEX TAB,"MOLACORT 0,75 MG",PIROXICAM 20 MG,MIXALGIN,,,,,,,,
17/01/2024,MINYAK ZAITUN LERICHE 300 ML,WOODS EXP 60 ML,COHISTAN SY 60 ML,LOPAMID,,,,,,,,,,
17/01/2024,BEJO MASUK ANGIN,BEJO JAHE MERAH,CETIRIZINE 10 MG (NOVELL),,,,,,,,,,,
17/01/2024,PROXONA,ASTHERIN,GRISEOFULVIN 500 MG,RIFAMPICIN 600 MG (KF) TAB,INH 300 MG HOLI,FASIDOL 500 MG,,,,,,,,
17/01/2024,CAPTOPRIL 25MG (DEXA),SIMVASTATIN 10 MG,PROVE D3-1000 IU,,,,,,,,,,,
17/01/2024,NEOCENTA GEL 15 G,NEO NAPACIN,ALLERON,ASTHERIN,LANADEXON,,,,,,,,,
17/01/2024,PIMACOLLIN APEL SY 60 ML,DANEURON,COMBANTRIN TAB 250,"FARGOXIN 0,25 MG",FUROSEMIDE (YRND),NITROKAF RETARD,,,,,,,,
17/01/2024,HEMAVITON STAMINA PLUS,TERMOREX PLUS 30 ML,,,,,,,,,,,,
17/01/2024,LACTO B,MKP CAP LANG 30 ML,ENTROSTOP ANAK,ASCARDIA 80 MG,BISOPROLOL 5 MG (DEXA MEDIKA),,,,,,,,,
17/01/2024,ASAM FOLAT 1 MG (TRIMAN),VERMIN 12 KAPS,GLUDEPATIC 500 MG,PHENYTOIN,,,,,,,,,,
17/01/2024,HOT IN CREAM STRONG 120 GR,PILKITA,VICK 44 DEWASA SY 27 ML,VICK 44 DEWASA SY 54 ML,,,,,,,,,,
17/01/2024,NEURALGIN,TERMOREX SY 60 ML,,,,,,,,,,,,
17/01/2024,ANTASIDA SYR 60 ML,SANMOL SY 60 ML,,,,,,,,,,,,
18/01/2024,CURCUMA 12 TAB,,,,,,,,,,,,,
18/01/2024,PACETIK SY 60ML,STUGERON,,,,,,,,,,,,
18/01/2024,DEXTRAL TAB,OMEGTAMIN,BETAMETASON CR (KF),ZORALIN TAB,LERZIN KAPS,,,,,,,,,
18/01/2024,COOLING 5 CERRY,,,,,,,,,,,,,
18/01/2024,NEO RHEUMACYL (20 TABLET),HISTAPAN,CENDO LYTEERS TTS MATA 15 ML,MICROPORE KECIL,SALBUTAMOL 4 MG,,,,,,,,,
18/01/2024,BIOSAN,,,,,,,,,,,,,
18/01/2024,ETABION,"CENDO FENICOL 0,5% TTS MATA 5 ML",LANSOPRAZOLE 30 MG (NULAB),,,,,,,,,,,
18/01/2024,BIOMEGA,OCUSON TAB,RENADINAC 50 MG,AMLODIPINE 10 MG (BERNO),"MOLACORT 0,75 MG",,,,,,,,,
18/01/2024,VITABUMIN 60 ML,ANDALAN PIL KB,OMEGTAMIN,NACL 500 ML,LERZIN KAPS,,,,,,,,,
18/01/2024,"MOLACORT 0,75 MG",KALPANAK SALEP,INAMID,,,,,,,,,,,
18/01/2024,VOLTADEX 50 MG,"DEXAMETHASONE 0,75 MG HARSEN",TAY PIN SAN,"MOLACORT 0,75 MG",PIROXICAM 20 MG,ALLUPURINOL 100 MG,,,,,,,,
18/01/2024,RANITIDIN 150 MG,METFORMIN 500 MG,PIROXICAM 20 MG,"MOLACORT 0,75 MG",,,,,,,,,,
18/01/2024,CETIRIZINE 10 MG (NULAB),GLIMEPIRIDE 2 (DEXA),GLUDEPATIC 500 MG,PANADOL SY 30 ML,HUFABETAMIN SY 60 ML,DEXAMETHASONE GENERIK,,,,,,,,
18/01/2024,"CONCOR 2,5 MG",,,,,,,,,,,,,
18/01/2024,DIVOLTAR 50 MG,"CARBIDU 0,75 MG",METFORMIN 500 MG,HEXAVASK 10 MG,ALPENTIN 100 MG,,,,,,,,,
18/01/2024,MA CAP KAPAK 14 ML,,,,,,,,,,,,,
18/01/2024,AMLODIPINE 10 MG (BERNO),GLIKOS 500 MG,HUFANEURON,TRIANTA TAB,SPASMINAL,,,,,,,,,
18/01/2024,HEROCYN POWDER 85 GR,TOLAK ANGIN CAIR,TOLAK ANGIN ANAK,CDR EFF ISI 15,HUFAGRIP BP SY 60 ML,CUSSONS BABY BEDAK 100,,,,,,,,
18/01/2024,MICROGYNON LIBI PIL KB,PERMETHRIN CR 15 GR,CEFIXIME 200 MG (NOVELDEXA),,,,,,,,,,,
18/01/2024,ETHAMBUTOL 500MG (BERNO),RIFAMPICIN 450 MG,INH 300 MG HOLI,,,,,,,,,,,
18/01/2024,ALOFAR 100 MG,OMEPRAZOLE 20 MG,BISOPROLOL 5 MG (NOVELL),METYL PRED 4 MG (DEXA),GRAZEO 20 MG,FENAREN TAB,,,,,,,,
18/01/2024,CITICOLINE 500 MG (BERNO),SALBUTAMOL 2 MG,SERETIDE DISKUS 50250,,,,,,,,,,,
18/01/2024,METYL PRED 8 MG,PARATUSIN TAB,CAVIPLEX CDEZ STRIP,NATRIUM DIKLOFENAK 50 MG (NVL),,,,,,,,,,
18/01/2024,PHENYTOIN,,,,,,,,,,,,,
18/01/2024,DEXAMETHASONE GENERIK,SANMOL 500 MG,INTUNAL F ISI 4,METFORMIN 500 MG,ALLUPURINOL 100 MG,,,,,,,,,
18/01/2024,RL 500 ML,KASSA STERIL HUSADA,VASELINE SWAB,,,,,,,,,,,
18/01/2024,RENADINAC 50 MG,"CARBIDU 0,75 MG",FRESH CARE HOT,SENSI GLOVES,KADITIC 50 MG,ASAM MEF (ERTTRIMAN),,,,,,,,
18/01/2024,FRESH CARE HOT,CAPTOPRIL 25 MG (ERT),,,,,,,,,,,,
18/01/2024,CENDO XITROL TTS MATA 5 ML,LOSTACEF 250 MG SY 60 ML,,,,,,,,,,,,
18/01/2024,MKP CAP LANG 60 ML,COLFIN SY 60 ML,LODIA TAB,NEURALGIN,TOLAK ANGIN CAIR,,,,,,,,,
18/01/2024,ONE HEALTH PPTEST,PROMAG,,,,,,,,,,,,
18/01/2024,TIFESTAN FORTE 500 MG,AMLODIPINE 10 MG (BERNO),NEURODEX,,,,,,,,,,,
18/01/2024,ZENIREX SY 60 ML,OBH COMBI PLUS 100 ML,,,,,,,,,,,,
18/01/2024,DIVALPROEX SODIUM 250 MG,,,,,,,,,,,,,
18/01/2024,MEDIKLIN TR CR,BIOPLACENTON JELLY,,,,,,,,,,,,
18/01/2024,OMEGTAMIN,FLAMIGRA 50 MG,,,,,,,,,,,,
18/01/2024,BIOMEGA,GASELA,,,,,,,,,,,,
18/01/2024,DEXTEEM PLUS,AMLODIPINE 5 MG (BERNO),VIT B12 IPI,DIVOLTAR 50 MG,BENEURON,TIEH TA YAO GIN 30ML,DOLOLICOBION,,,,,,,
18/01/2024,HELTISKIN 5 GR,,,,,,,,,,,,,
18/01/2024,EPERISON 50 MG (MEDIXON),METYL PRED 4 MG (DEXA),MELOXICAM 15 MG (DEXA),,,,,,,,,,,
18/01/2024,EVER E 250 KAPS ISI 12,,,,,,,,,,,,,
18/01/2024,PIROXICAM 20 MG,HEMAVITON STAMINA PLUS,"MOLACORT 0,75 MG",,,,,,,,,,,
18/01/2024,MKP CAP LANG 60 ML,DEXTAMIN STRIP,GLIKOS 500 MG,MASKER MULTI ONE PLS,TOLAK ANGIN BOX,IMBOOST TAB,PROMAG,BODREX,OBH COMBI BERDAHAK 100 ML,GELIGA OIL 30 ML,,,,
18/01/2024,DEXAMETHASONE GENERIK,,,,,,,,,,,,,
18/01/2024,OPISTAN 500 MG,"NUFADEX M 0,75 MG",SALBUTAMOL 2 MG,METYL PRED 4 MG (DEXA),ERPHAFILLIN,,,,,,,,,
18/01/2024,MASKER MULTI ONE PLS,COMBANTRIN TAB 250,FLUCADEX TAB,,,,,,,,,,,
18/01/2024,PARACETAMOL 500 MG MEF,POLYSILANE TAB,ETHAMBUTOL 500MG (BERNO),OMEPRAZOLE 20 MG,,,,,,,,,,
18/01/2024,"DEXA-M 0,75 MG",CILGO,ACETYLCYSTEINE 200 MG (INF),METYL PRED 4 MG (DEXA),PRONICY,,,,,,,,,
18/01/2024,ANDALAN PIL KB,MADU TJ MURNI 250 GR,HISTIGO,NEURALGIN,ALPARA TAB,,,,,,,,,
18/01/2024,OMEDOM SY 60 ML,MKP CAP LANG 120 ML,SANADRYL DMP SY 60 ML,GASTRUCID TAB,,,,,,,,,,
18/01/2024,VITACIMIN,MINYAK TAWON DD,HUFARIZINE TAB,,,,,,,,,,,
18/01/2024,DEXAMETHASONE GENERIK,PIROXICAM 20 MG,,,,,,,,,,,,
18/01/2024,SANMOL 500 MG,GRAFAMIC 500 MG,VICK 44 DEWASA SY 54 ML,,,,,,,,,,,
18/01/2024,KOTAK P3K SET KECIL,EFISOL LIQUID 10 ML,NEO RHEUMACYL (20 TABLET),"CARBIDU 0,75 MG",ANASTAN 500 MG,FARMOTEN 25 MG,HISTIGO,,,,,,,
18/01/2024,METYL PRED 4 MG (DEXA),,,,,,,,,,,,,
18/01/2024,ATORVASTATIN 20 MG,TEMPRA SYR 30 ML,PARAMEX,YOUVIT GUMMY OMEGA,KOOL FEVER BLUE,,,,,,,,,
18/01/2024,ETHAMBUTOL 500MG (BERNO),,,,,,,,,,,,,
18/01/2024,KASSA STERIL INDOLAB,MOM UUNG 30 CAPS,MEDISOFT COTTON BALL,,,,,,,,,,,
18/01/2024,ANATON SY 60 ML,FUROSEMIDE (YRND),SALICYL CHELSEA,OMEGTAMIN,FLAMIGRA 50 MG,IBUPROFEN 400 MG,CENDO MYCOS SALEP MATA,PARACETAMOL 500 MG (GEN),CLOPIDOGREL 75 MG (DEXA MEDIKA),"DEXAMETHASONE 0,5 MG HARSEN",,,,
18/01/2024,OMEPRAZOLE 20 MG,MILAGROS,BUFACOMB CR,EGOJI CHEWY GUMMY SACHET,,,,,,,,,,
18/01/2024,"KALMETASON 0,5 MG",METFORMIN 500 MG,VOLTADEX 50 MG,HANSAPLAST PLESTER ROL 1.25 CM X 1,BETADINE 5 ML,,,,,,,,,
18/01/2024,OPISTAN 500 MG,HISTIGO,AMLODIPINE 5 MG (BERNO),,,,,,,,,,,
18/01/2024,CALCIFAR,ASAM FOLAT 1 MG (TRIMAN),SANMOL 500 MG,AMLODIPINE 10 MG (HJ),VENTOLIN INHALER,HUFAGRIP FORTE TAB,INAMID,,,,,,,
18/01/2024,MINOSEP K,DEXTEEM PLUS,,,,,,,,,,,,
18/01/2024,MEDICREPE 7.5CM X 4 M,DEGIROL ISI 10,AMLODIPINE 5 MG (HJ),FARSIRETIC 40 MG,SIMVASTATIN 20 MG (BERNO),,,,,,,,,
18/01/2024,ROVERTON TAB,PARACETAMOL 500 MG (GEN),SUPERTETRA,RHEMAFAR 4 MG,ANTASIDA DOEN STRIP,CESSA BABY HAPPY NOSE,TOLAK ANGIN CAIR,TILUNG KAPS,,,,,,
18/01/2024,VICK 44 DEWASA SY 54 ML,,,,,,,,,,,,,
18/01/2024,LIPITOR 20 MG,BIOLERGY,,,,,,,,,,,,
18/01/2024,ERLAMICETIN SALEP MATA,BIOLYSIN SMART 60 ML,ANDALAN LAKTASI,,,,,,,,,,,
18/01/2024,PLOSSA,HEROCYN POWDER 85 GR,FIESTA ULTRATHIN ISI 3,CENDO VITROLENTA TTS MATA 5 ML,,,,,,,,,,
18/01/2024,BETOMINPLEX,EM KAPSUL,"GRATAZONE 0,5 MG",MIXALGIN,FAXIDENE 10 MG,,,,,,,,,
18/01/2024,OB HERBAL 100 ML,CENDO SILOXAN,,,,,,,,,,,,
18/01/2024,KENSHIN,TOLAK ANGIN CAIR,FASIDOL SY 60 ML,INFUS SET (TERUMO),RL 500 ML (OTSU),,,,,,,,,
18/01/2024,ALLUPURINOL 300 MG,SYNALTEN 5 GR,INCIDAL OD STRIP,CTM CITO,,,,,,,,,,
18/01/2024,LOPAMID,"NUFADEX M 0,75 MG",ASAM MEF (ERTTRIMAN),LANADEXON,,,,,,,,,,
18/01/2024,LORATADINE 10 MG HJ,DEXAMETHASONE GENERIK,RANITIDIN 150 MG,,,,,,,,,,,
18/01/2024,ESTALEX,"MELOXICAM 7,5 MG (DEXA)",CAPTOPRIL 25MG (DEXA),,,,,,,,,,,
18/01/2024,PRORIS SY 60 ML,STICK GLUCOSE (EASY TOUCH),CATAFLAM 50 MG,VESPERUM SY 60 ML,ANDALAN FE PIL KB,,,,,,,,,
18/01/2024,LANADEXON,KADITIC 50 MG,,,,,,,,,,,,
18/01/2024,VCO OIL 150 ML,,,,,,,,,,,,,
18/01/2024,KLODERMA CR 5 GR,FITKOM TAB ANGGUR,,,,,,,,,,,,
18/01/2024,ETORICOXIB TAB 60MG,SIMVASTATIN 20 MG (BERNO),,,,,,,,,,,,
18/01/2024,VICK 44 DEWASA SY 27 ML,ERLAMICETIN SALEP MATA,HANSAPLAST PLESTER ROL 1.25 CM X 1,BIOGASTRON TAB,HANSAPLAST PLESTER ROL 1.25 CM X 5,,,,,,,,,
18/01/2024,BISOPROLOL 5 MG (NOVELL),ADALAT OROS 30 MG,,,,,,,,,,,,
18/01/2024,POLDANMIG,HUFAMAG PLUS TAB,THROMBOPHOB GELL 20 GR,,,,,,,,,,,
18/01/2024,DEXTRAL TAB,SOLDEXTAM,,,,,,,,,,,,
18/01/2024,"KALMETASON 0,5 MG",VOLTADEX 50 MG,LIVRON B PLEX,,,,,,,,,,,
18/01/2024,FARSIFEN PLUS TAB,,,,,,,,,,,,,
18/01/2024,KALTROFEN 100 MG,METYL PRED 8 MG,AMLODIPINE 5 MG (BERNO),VENTOLIN NEBUL,PIROXICAM 10 MG (TRIFA),,,,,,,,,
18/01/2024,ATORVASTATIN 20 MG,ASCARDIA 80 MG,NICHOFLAM TAB,SUPERTETRA CAPS,"CARBIDU 0,75 MG",COPARCETIN TAB,CARSIDA TAB,OMENEURON,,,,,,
18/01/2024,MEBO CR 20 GR,,,,,,,,,,,,,
18/01/2024,"NUFADEX M 0,75 MG",FENAMIN 500 MG,PARAMEX NYERI OTOT,DULCOLAX ISI 10,TEOSAL,PARACETAMOL 500 MG MEF,,,,,,,,
18/01/2024,PI KANG SHUANG 5 GR,PROMAG,VOLTADEX 50 MG,RHEMAFAR 4 MG,CETIRIZINE 10 MG (HJ),,,,,,,,,
18/01/2024,POLYSILANE TAB,TONIKUM BAYER SY 100 ML,,,,,,,,,,,,
18/01/2024,CTM CITO,CALADINE CAIR KECIL,NEO RHEUMACYL (20 TABLET),ANTANGIN TABLET,BODREX,CHLORAMFECORT H CR 10 GR,,,,,,,,
18/01/2024,AVODART,,,,,,,,,,,,,
18/01/2024,OBH COMBI PLUS 60 ML,,,,,,,,,,,,,
18/01/2024,LOMATULL H,WE CARE XL2,SALBUTAMOL 4 MG,SUTRA HITAM ISI 3,,,,,,,,,,
18/01/2024,PRORIS 200 MG,AKURAT PPTEST,ERLAMICETIN TTS MATA,ANADEX TAB ISI 10,SANADRYL DMP SY 60 ML,,,,,,,,,
18/01/2024,ETAFEN 400 MG,TRIOCID TAB,CETIRIZINE 10 MG (HJ),SANMOL 500 MG,,,,,,,,,,
18/01/2024,"MOLACORT 0,75 MG",RENADINAC 50 MG,NEUROPYRON V,,,,,,,,,,,
18/01/2024,ALPARA TAB,PILKITA,NEUROBION PUTIH,NEW DIATAB,,,,,,,,,,
18/01/2024,OMEPRAZOLE 20 MG,SPASMINAL,DOMPERIDONE 10 MG,FASIDOL 650 MG,,,,,,,,,,
18/01/2024,EYEVIT TAB,THYROZOL 10 MG,NORELUT,MILAGROS,,,,,,,,,,
18/01/2024,FUNGIDERM CR 5 GR,SIMVASTATIN 20 MG (BERNO),ASCARDIA 80 MG,,,,,,,,,,,
18/01/2024,LANSOPRAZOLE 30 MG (NULAB),MILAGROS,PRAXION FORTE SY 60 ML,ACTIFED SY MERAH,PRAXION SY 60 ML,,,,,,,,,
18/01/2024,LEXACROL TAB,CLONADERM CR,,,,,,,,,,,,
18/01/2024,PIROXICAM 20 MG,"MOLACORT 0,75 MG",POLYSILANE TAB,AMBROXOL 30 MG (PROMED),DEXAMETHASONE GENERIK,,,,,,,,,
18/01/2024,OBH COMBI PLUS 100 ML,DULCOLAX SUPP 10 MG (DEWASA),SANADRYL EXP SY 60 ML,ANDALAN LAKTASI,,,,,,,,,,
